label
6
6
6
3
6
8
6
3
6
6
6
3
6
0
6
6
8
6
6
6
6
6
14
3
6
3
14
6
6
6
6
3
6
0
14
7
14
6
6
3
3
3
8
6
8
6
6
8
7
6
6
6
3
3
3
7
3
6
0
6
3
3
14
3
3
0
0
8
8
8
3
8
8
3
8
7
3
8
6
0
7
8
3
8
3
7
7
3
7
8
3
14
3
8
8
8
8
6
8
3
3
3
6
8
9
7
3
3
3
8
8
3
3
7
7
7
8
0
0
0
0
0
8
8
8
8
0
8
0
0
0
0
0
0
8
8
0
0
0
0
8
8
8
8
8
8
0
7
7
3
9
7
8
7
9
7
14
7
7
7
8
8
8
7
7
7
7
7
8
7
7
7
0
8
7
7
3
9
8
7
7
7
7
3
8
9
14
8
7
7
8
7
8
3
9
8
7
9
6
9
9
9
8
6
9
7
7
6
6
9
8
3
0
7
8
7
8
0
7
7
7
7
0
8
7
9
7
9
0
7
3
0
7
8
14
7
8
3
9
7
7
9
7
8
14
14
3
9
7
3
0
7
7
7
7
7
3
9
8
6
14
9
14
0
0
3
6
0
7
9
7
9
8
0
9
9
14
7
3
0
8
8
7
3
6
14
7
3
3
3
9
7
7
7
8
9
14
9
9
8
3
0
7
9
9
3
8
3
9
9
9
7
9
8
9
14
9
14
3
0
3
7
3
8
3
3
7
6
14
7
3
3
3
3
3
3
3
3
7
3
8
7
3
3
7
7
9
6
9
3
3
3
3
3
3
3
3
3
8
6
7
3
3
9
9
9
8
9
9
9
9
9
9
3
0
7
7
3
6
7
7
3
9
9
7
14
0
9
7
8
9
3
3
9
9
6
9
7
9
9
9
9
9
7
8
3
6
9
9
7
14
7
9
3
7
7
9
3
3
3
3
3
14
7
8
9
9
8
9
8
8
9
8
9
8
9
9
9
9
9
6
8
9
9
9
9
8
9
6
9
8
3
9
6
3
3
3
3
9
9
9
9
9
9
8
3
3
8
9
3
3
9
0
9
8
6
6
9
9
9
9
3
8
3
0
0
8
8
3
3
8
14
3
6
3
3
6
14
3
8
0
14
14
9
3
9
3
8
3
8
3
3
14
3
3
3
3
6
3
3
6
3
0
0
0
3
3
3
0
14
3
6
3
3
3
3
6
6
14
14
14
0
14
14
14
14
14
14
3
14
14
14
6
3
0
3
0
7
3
6
3
3
7
3
0
14
8
7
6
8
0
6
8
14
6
3
6
14
0
14
14
14
2
14
3
14
3
14
3
3
3
14
3
14
14
8
3
8
2
2
6
2
0
2
2
0
2
2
2
8
3
2
14
2
2
3
3
2
2
2
2
2
2
2
2
2
8
2
2
2
2
13
2
13
2
13
13
13
13
13
13
8
2
2
2
2
13
9
0
8
14
2
2
2
2
2
2
2
2
2
0
2
2
2
14
3
14
9
6
6
0
7
3
8
8
0
8
8
9
8
0
9
7
8
9
0
0
0
8
7
0
0
0
13
0
0
13
13
13
0
13
13
13
13
9
9
13
13
13
8
6
8
13
13
13
13
13
13
13
13
3
3
9
9
9
6
3
0
9
9
9
8
3
3
9
9
9
9
8
3
3
8
3
0
6
0
8
6
6
9
0
3
3
6
3
8
9
3
3
3
3
3
3
3
3
3
3
3
3
9
3
3
3
3
3
9
9
9
3
3
3
9
6
0
6
3
0
8
6
7
3
6
8
9
3
8
0
8
0
9
3
7
9
9
6
8
3
6
6
6
9
3
6
6
3
9
14
8
8
9
6
8
9
3
9
3
3
9
3
6
3
9
3
9
7
3
3
9
3
6
3
3
7
7
7
8
9
9
9
8
3
9
3
9
3
9
3
14
3
0
9
8
3
3
8
3
3
3
3
3
6
9
3
7
6
8
7
8
6
6
0
0
13
3
9
3
9
3
3
9
3
9
3
0
3
8
9
9
9
8
3
9
9
3
0
8
8
6
8
8
6
7
8
9
9
9
7
9
3
9
3
3
9
9
3
9
3
9
7
3
3
3
3
3
6
3
7
9
9
8
8
0
0
14
8
7
7
3
7
0
7
3
13
13
8
13
13
13
13
13
8
13
13
13
9
3
9
9
13
13
13
13
13
3
9
3
3
13
3
13
7
7
8
7
7
7
9
7
7
9
9
7
7
7
7
7
9
7
7
7
9
7
0
7
7
9
7
7
7
7
7
7
7
6
7
7
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
7
7
8
9
7
6
7
7
8
7
7
7
7
7
7
7
7
7
7
7
7
7
3
3
8
7
8
7
0
8
7
0
9
7
8
7
8
7
7
9
9
7
7
8
8
14
8
8
9
7
7
8
8
6
8
8
8
8
7
7
8
8
0
7
0
0
7
7
7
0
0
13
8
7
7
6
13
7
7
7
13
13
7
7
0
7
7
7
6
13
6
7
7
9
7
7
7
13
7
7
9
13
7
7
7
6
8
0
13
0
0
0
0
8
7
8
13
13
6
0
0
0
3
13
0
0
0
7
6
0
0
0
7
7
6
6
13
6
7
7
8
7
8
8
7
7
7
7
7
3
6
8
7
7
7
7
0
7
0
6
9
8
0
0
8
7
7
8
3
6
8
8
7
8
8
7
13
7
3
7
7
7
7
0
7
0
8
7
9
8
13
13
7
7
7
6
7
13
0
9
0
7
7
0
7
7
0
7
7
0
13
7
7
7
13
13
13
7
13
13
7
0
13
7
13
7
9
7
6
7
7
7
7
6
7
7
7
7
8
6
7
7
7
7
7
7
7
8
7
7
7
9
9
9
3
7
7
0
9
14
6
6
3
9
7
7
7
0
7
13
13
7
9
7
7
7
7
13
0
13
13
13
13
0
7
7
7
8
7
0
0
3
0
0
0
0
13
13
7
9
3
13
13
13
13
13
13
13
13
7
13
8
7
7
13
7
7
7
7
7
7
13
6
13
6
13
13
13
13
13
13
13
13
6
13
13
13
13
13
13
13
13
13
13
7
7
7
7
0
13
7
7
0
7
7
9
7
8
7
7
7
6
7
7
9
7
7
8
7
9
9
6
9
9
9
9
9
9
9
9
9
7
13
13
7
7
3
13
13
13
7
7
8
7
3
9
13
13
7
13
0
9
7
13
6
0
9
13
7
7
7
7
9
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
6
13
13
6
13
13
6
6
13
13
13
13
13
13
13
13
13
13
13
13
13
13
7
13
9
13
7
7
13
13
6
3
8
3
8
9
3
7
3
8
9
13
3
9
3
3
3
3
3
8
8
8
8
13
13
13
13
13
9
6
7
13
13
13
13
13
13
3
8
3
3
9
13
9
3
8
8
13
9
13
7
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
7
13
13
13
13
13
9
6
7
7
7
7
7
7
8
7
7
6
9
7
8
9
3
3
3
9
7
13
13
13
13
7
3
3
6
3
6
9
3
3
13
13
9
8
3
3
6
13
13
13
13
7
3
9
3
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
8
9
13
13
13
7
13
13
13
13
13
13
13
13
13
9
7
13
7
6
7
13
6
8
8
8
8
13
0
0
0
3
8
13
0
3
0
3
6
3
0
3
6
13
13
7
8
9
0
7
6
13
13
13
13
13
13
6
13
13
13
13
13
13
13
9
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
8
13
13
13
13
13
13
13
13
8
13
13
13
8
8
13
8
13
13
8
8
13
7
13
13
13
2
13
2
13
13
2
13
13
2
13
2
13
2
13
13
13
13
13
13
13
2
8
8
2
8
13
8
2
2
2
2
0
2
2
2
2
8
2
2
2
2
2
2
2
2
2
2
2
2
2
8
2
2
2
2
8
2
6
6
0
2
2
2
14
2
2
2
2
2
8
8
2
2
2
2
2
2
2
2
2
2
2
8
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
8
13
13
13
13
13
13
13
9
8
13
7
8
8
13
0
13
14
8
8
0
8
8
8
8
8
14
8
3
8
9
8
3
8
3
8
3
0
3
3
3
3
3
8
8
8
3
0
8
8
3
8
3
8
3
7
8
6
6
6
6
6
6
3
9
6
6
3
3
9
3
14
3
8
6
3
6
6
14
6
8
8
3
8
3
8
8
8
3
8
3
3
0
0
6
6
6
3
8
3
3
3
8
3
3
9
6
3
9
3
3
6
0
8
3
9
3
3
3
8
3
3
3
9
7
8
0
6
6
3
8
3
3
9
8
3
6
3
3
6
3
6
0
3
3
8
6
3
3
8
6
8
9
3
3
0
3
9
3
6
8
6
0
9
8
7
9
14
3
3
3
3
3
3
9
8
7
8
0
3
3
3
3
7
14
9
8
8
8
0
3
9
3
8
8
6
9
3
7
6
9
9
7
8
6
3
6
3
0
3
9
3
7
14
9
9
3
6
3
3
7
9
7
7
8
0
7
6
8
7
14
7
3
14
8
7
8
7
3
7
3
7
7
6
3
7
3
8
3
7
14
7
3
3
3
0
0
3
9
9
9
3
6
9
9
0
14
8
6
8
3
9
9
7
8
6
3
7
9
0
8
9
7
6
3
6
3
9
3
3
8
9
0
0
3
8
0
7
8
8
3
8
0
9
8
9
8
8
7
8
14
3
14
6
9
7
9
7
8
7
0
7
8
9
7
7
9
9
7
0
8
0
8
7
9
8
7
7
7
14
3
8
7
8
7
6
3
7
7
7
3
0
7
7
9
0
3
8
3
8
7
7
7
8
7
7
0
6
7
7
7
7
14
7
9
7
7
7
14
6
8
14
8
9
3
7
7
8
9
0
3
3
0
7
8
8
6
7
7
8
8
6
6
9
6
9
9
3
7
14
0
9
8
0
9
8
0
0
0
6
0
6
7
7
0
6
7
6
7
7
0
7
8
7
7
7
8
13
8
7
7
7
8
6
8
8
8
8
8
8
8
9
0
6
8
0
0
8
8
0
0
0
0
0
14
0
0
8
0
0
0
0
8
0
8
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
7
8
7
6
3
0
3
3
14
7
6
14
14
8
0
3
8
6
8
3
3
14
3
8
3
3
7
6
3
14
8
3
3
3
14
3
3
0
9
0
9
7
7
0
8
6
0
3
8
3
7
7
3
7
14
7
9
6
6
3
6
3
9
8
14
0
6
6
0
6
3
6
8
8
6
14
6
6
3
6
14
8
6
6
3
8
6
8
9
8
3
6
8
6
0
8
14
14
0
6
3
6
8
6
6
3
8
9
6
8
0
8
9
9
0
7
7
8
9
0
3
0
14
8
9
6
3
8
6
14
14
8
14
6
8
14
8
14
0
9
9
7
3
7
3
9
9
7
3
7
8
9
3
0
6
9
9
0
9
14
9
6
9
3
6
3
8
3
9
9
3
9
9
0
3
9
8
8
8
3
7
9
9
3
9
9
9
9
9
9
14
9
9
7
9
0
7
9
7
9
9
9
9
9
3
3
6
7
14
3
3
6
9
9
9
9
9
9
9
9
9
9
9
9
7
3
3
3
9
7
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
3
6
3
6
9
3
6
3
8
3
9
3
3
9
3
3
3
9
9
6
8
6
9
3
8
9
9
9
8
0
3
9
0
9
8
0
7
7
9
3
3
3
3
3
7
3
3
3
9
3
14
3
3
6
8
8
8
3
0
3
3
3
8
3
6
9
8
3
6
8
8
14
6
3
14
14
6
3
6
6
14
3
14
14
3
14
14
3
3
8
14
8
14
6
14
14
8
14
6
14
14
6
14
6
8
8
6
14
3
8
8
6
14
6
6
14
14
8
3
6
6
3
14
2
14
2
2
2
3
2
14
14
0
3
8
3
8
14
8
8
0
14
14
7
6
14
8
14
0
14
6
6
3
2
3
6
3
14
6
14
8
14
8
14
14
14
8
14
8
6
2
14
14
14
0
14
14
8
14
14
0
14
14
14
6
14
6
14
14
14
6
14
14
14
14
14
14
14
6
0
7
14
14
0
8
14
3
3
0
0
6
3
14
14
6
14
6
3
14
6
14
14
14
3
14
14
14
14
0
0
6
6
6
14
3
8
14
8
8
6
14
14
14
14
14
3
8
14
6
7
6
8
14
7
3
8
7
7
8
7
7
7
0
3
3
0
3
14
6
3
3
7
3
3
6
9
6
3
9
9
3
8
3
3
3
3
7
7
14
3
3
3
3
0
3
7
7
7
7
7
0
3
3
14
6
8
3
3
0
0
14
8
3
3
9
9
6
3
3
3
8
0
9
7
3
7
3
9
3
3
8
9
3
9
3
9
3
3
6
3
8
3
3
9
3
3
9
9
9
9
9
3
9
6
3
9
3
0
8
3
3
6
9
9
9
9
0
9
9
3
7
9
3
3
9
9
8
0
3
7
9
3
6
0
8
0
8
14
0
8
0
9
0
0
0
0
0
9
9
8
8
8
8
8
0
0
3
0
3
9
3
3
9
9
9
0
3
3
3
3
3
0
8
3
3
3
3
6
3
6
9
9
8
9
3
8
14
9
8
6
8
3
8
0
8
7
9
3
3
3
8
7
3
8
3
9
6
3
3
14
9
6
8
14
3
3
9
6
6
3
3
8
6
3
0
9
14
6
14
8
3
8
0
8
14
14
8
0
3
0
0
9
3
0
0
9
6
14
0
14
6
14
14
7
6
3
3
3
8
3
14
3
8
3
14
8
3
8
3
3
3
8
3
9
8
8
9
3
8
9
8
3
6
8
0
0
0
8
0
3
0
3
6
8
3
0
14
14
6
6
6
6
3
3
0
6
14
8
8
9
9
3
0
6
14
3
14
6
14
3
3
3
6
8
0
8
14
6
14
8
8
3
3
8
6
0
0
0
7
7
3
6
0
8
8
6
6
14
3
3
9
3
3
14
3
9
8
0
14
8
6
7
3
8
14
3
3
3
14
14
9
3
3
14
8
14
14
6
14
6
3
3
6
8
3
3
8
0
6
0
0
0
0
0
8
0
8
3
8
8
14
8
8
0
8
0
0
0
3
0
8
0
14
8
0
3
14
3
14
0
8
0
6
8
0
8
3
8
3
0
8
0
14
0
8
8
8
8
0
6
14
14
3
3
8
6
8
8
3
3
3
3
14
3
0
3
14
3
3
3
3
3
0
3
3
6
14
3
3
3
3
0
3
3
6
3
3
3
3
6
3
3
8
3
0
3
3
6
3
3
6
14
6
3
14
14
6
7
3
14
7
8
9
0
3
8
8
3
8
14
0
14
3
0
14
14
3
14
3
8
14
8
3
3
3
3
14
3
3
3
14
14
3
0
0
3
3
6
14
0
14
6
14
3
8
6
3
0
6
0
0
3
8
8
8
3
0
6
3
8
3
3
3
8
3
8
8
6
0
8
6
8
8
3
6
3
14
3
3
3
8
0
9
8
3
8
3
14
3
14
3
3
3
6
0
3
0
6
14
3
3
14
3
14
6
3
8
3
3
0
6
8
8
8
6
3
0
14
3
3
3
14
3
3
3
3
14
0
14
3
0
8
8
14
3
3
3
6
3
3
3
3
3
0
3
6
3
3
3
3
3
8
8
8
8
9
8
3
3
3
6
7
0
0
3
3
3
6
8
3
3
8
3
6
8
8
9
0
8
14
3
0
0
8
3
3
6
0
3
6
3
3
3
3
3
3
3
3
3
3
3
3
14
3
3
3
9
3
0
3
0
3
3
3
3
3
3
3
3
3
3
6
3
3
3
3
3
3
0
3
3
3
3
3
3
3
6
8
8
9
6
9
6
3
8
3
6
9
0
0
9
0
3
6
3
8
7
8
3
6
8
3
3
9
3
3
0
6
0
6
8
8
14
9
6
8
6
3
3
3
3
9
3
3
8
0
0
3
3
3
6
6
3
7
6
6
3
3
3
3
3
3
3
0
3
3
6
3
3
3
3
3
9
3
3
3
3
3
3
3
3
3
0
3
3
3
3
3
6
3
8
8
9
3
6
3
3
8
9
8
9
8
8
3
3
3
3
0
8
6
3
8
3
3
9
9
8
3
6
8
3
3
14
3
14
14
3
14
3
14
3
6
6
3
3
3
3
14
6
14
3
6
3
3
14
0
3
14
3
3
3
3
3
3
3
14
3
14
3
14
8
3
6
3
8
6
3
0
14
3
14
3
3
6
6
3
14
3
3
14
3
6
3
3
3
3
8
0
3
3
8
9
3
14
8
0
3
8
6
3
6
8
14
3
3
0
3
9
3
9
6
3
3
3
3
6
3
14
3
8
3
14
8
3
3
3
3
14
3
14
3
7
3
7
3
3
9
3
7
3
3
7
6
7
7
8
8
9
14
7
14
8
3
8
0
7
7
7
7
0
3
8
9
7
6
3
9
9
8
9
6
9
3
9
0
6
0
8
8
9
8
7
8
6
9
9
8
3
0
6
3
14
7
8
7
2
0
2
8
8
2
13
8
8
13
7
6
6
6
8
9
7
9
7
8
8
0
3
9
9
6
0
13
7
6
8
6
6
7
9
14
13
13
13
13
7
7
7
7
7
7
7
7
7
7
7
8
7
7
7
0
7
8
7
0
7
7
7
13
7
13
13
13
13
8
7
9
9
13
13
9
13
9
13
7
3
3
8
13
3
7
13
6
3
0
7
13
13
13
13
3
13
13
2
6
8
2
8
3
7
3
3
3
3
3
3
6
6
0
7
14
8
8
8
8
9
0
9
3
6
0
6
3
8
8
8
6
9
6
8
9
6
3
3
6
6
3
9
6
3
6
0
8
3
6
7
14
3
3
14
14
14
6
3
14
3
6
3
9
3
3
9
3
3
7
9
3
3
8
3
6
9
0
9
3
8
6
8
8
9
0
6
8
0
0
9
3
14
14
6
6
8
3
0
8
3
3
3
3
3
14
3
0
3
14
3
0
8
3
3
3
14
3
3
3
3
14
