label
46
19
26
11
25
22
5
26
8
34
22
17
34
48
34
46
17
50
25
5
29
18
15
35
37
37
30
23
17
23
17
34
22
18
46
45
25
0
45
30
45
46
29
26
26
38
35
29
30
43
29
0
27
30
19
14
37
0
37
41
41
26
22
17
0
0
15
38
37
15
15
30
5
37
43
18
45
41
8
31
29
26
30
5
22
29
7
37
15
17
5
27
45
41
17
43
34
27
17
7
47
15
46
45
30
0
50
45
19
22
0
37
26
43
50
26
29
43
1
17
41
0
15
5
2
15
29
33
48
17
0
18
11
43
7
30
43
17
43
5
34
11
46
19
12
25
1
17
26
0
45
15
0
11
5
18
41
22
41
0
22
29
34
17
17
5
8
50
11
5
17
17
45
30
17
26
41
17
1
15
27
14
45
26
17
22
26
26
43
45
0
20
48
11
20
5
17
26
25
22
26
18
43
17
0
17
23
18
33
0
0
5
48
5
47
0
43
17
50
4
18
25
0
7
0
33
41
23
18
48
29
5
17
45
19
34
0
2
37
17
43
43
22
22
1
30
43
48
14
16
25
30
33
25
19
23
15
15
23
45
29
46
14
45
30
5
17
18
15
45
12
32
5
41
0
41
18
18
17
22
1
5
45
2
37
11
11
30
17
0
23
27
5
50
30
48
43
26
46
43
27
41
0
25
23
41
17
34
5
25
17
17
5
7
7
17
30
11
45
26
45
0
41
37
45
37
17
22
41
0
17
15
11
14
23
0
19
50
22
0
17
11
18
34
1
26
23
11
17
15
43
32
14
29
15
45
27
32
33
46
43
0
5
0
17
34
0
45
30
26
23
19
25
45
11
41
37
11
0
17
26
34
18
14
11
26
5
27
34
0
26
5
27
15
25
25
29
15
5
18
45
34
25
34
17
34
0
30
49
17
17
15
46
18
15
11
5
26
34
17
0
15
14
41
4
5
25
45
27
14
26
1
41
22
15
15
8
46
34
23
35
7
26
16
37
7
45
15
40
25
4
5
27
43
15
17
5
2
23
0
41
15
19
20
18
37
14
4
15
17
30
25
43
34
41
1
23
3
15
34
43
18
37
23
5
41
18
37
14
0
41
17
48
45
41
3
25
15
45
30
25
26
0
17
48
5
41
46
26
47
14
0
26
17
0
17
4
46
18
17
41
48
41
26
15
41
17
11
15
